DATETIME,temperature,humidity,wind_speed,rain,Hour,MonthNumb,Day of week,TOTALDEMAND,FORECASTDEMAND,PERIODID,24hrpreverror,48hrpreverror,7daypreverror,14daypreverror
13-12-17 16:00,30.8,41.3,6.62,0,16,12,4,11233.71973,11367.05,24,250.1200391,-26.39957031,-41.13988281,77.6096875
13-12-17 17:00,28.91,46.93,6.19,0,17,12,4,11277.57031,11360.53,24,332.6698047,33.23019531,-79.18015625,32.05011719
13-12-17 18:00,27.13,51.82,5.48,0,18,12,4,10941.26953,11028.1,24,173.8496875,11.42015625,-0.580117187,58.49996094
13-12-17 19:00,25.71,55.7,4.75,0,19,12,4,10359.13965,10591.44,24,64.46976562,66.2203125,-8.569824219,173.7901562
13-12-17 20:00,24.9,58.07,4.25,0,20,12,4,10072.94043,10037.61,24,-24.96035156,-6.289609375,-16.15019531,189.5302344
13-12-17 21:00,24.51,59.5,3.92,0,21,12,4,9460.049805,9335.1,24,86.41015625,8.609882812,61.72,121.9898828
13-12-17 22:00,24.24,60.8,3.68,0,22,12,4,8812.360352,8776.97,24,160.6103516,-33.47988281,86.29994141,188.8200195
13-12-17 23:00,24.5,58.74,3.5,0,23,12,4,8258.969727,8196.26,24,191.4799805,74.45994141,29.53007812,194.4701758
14-12-17 0:00,23.92,61.06,3.2,0,0,12,5,7730.77002,7624.97,24,191.7801172,113.19,28.06990234,183.9101172
14-12-17 1:00,23.2,63.8,2.9,0,1,12,5,7309.040039,7183.55,24,184.7800781,169.0600195,65.20023438,197.0898438
14-12-17 2:00,22.42,66.51,2.58,0,2,12,5,6811.509766,6649.69,24,122.4299805,58.13019531,170.7900195,163.7598047
14-12-17 3:00,21.78,68.05,2.3,0,3,12,5,6615.529785,6490.65,24,73.84015625,95.43988281,183.2301758,180.8201563
14-12-17 4:00,21.5,67.1,2.16,0,4,12,5,6681.220215,6550.87,24,51.43976563,127.4199414,191.7699219,180.8198438
14-12-17 5:00,21.37,60.01,1.6,0,5,12,5,7019.589844,6945.81,24,8.249824219,83.17998047,164.8997656,98.76005859
14-12-17 6:00,22.92,50.88,1.73,0,6,12,5,7945.069824,7895.21,24,46.72001953,169.0702344,103.5499609,95.55011719
14-12-17 7:00,25.65,40.8,2.08,0,7,12,5,8747.709961,8769.84,24,85.63023437,154.3998828,124.9500195,4.25046875
14-12-17 8:00,29.58,31.42,2.68,0,8,12,5,9265.519531,9261.52,24,77.00984375,172.7898438,148.2999609,-15.70007813
14-12-17 9:00,33.93,23.51,3.36,0,9,12,5,9770.139648,9786.73,24,60.96042969,163.0795312,71.84982422,107.5703906
14-12-17 10:00,37.7,17.6,3.89,0,10,12,5,10274.45996,10210.93,24,25.21007812,263.3297656,92.58011719,194.3295703
14-12-17 11:00,39.86,14.04,3.63,0,11,12,5,10764.87012,10904.77,24,-99.74027344,280.7103906,90.21027344,376.4304297
14-12-17 12:00,41.03,12.9,3.3,0,12,12,5,11119.12012,11477.89,24,-249.2798047,228.3496094,8.09,282.9701562
14-12-17 13:00,40.79,14.1,2.85,0,13,12,5,11457.21973,11918.39,24,-286.0196484,184.8295312,-28.14042969,387.4796875
14-12-17 14:00,39.23,17.34,2.47,0,14,12,5,11823.5498,12294.88,24,-253.2398438,165.6300391,-94.87988281,363.0602344
14-12-17 15:00,36.86,22.1,2.34,0,15,12,5,12291.19043,12611.32,24,-182.6697266,275.0097656,-106.4699219,364.3303125
14-12-17 16:00,34.35,27.8,2.63,0,16,12,5,12570.95996,12908.53,24,-133.3302734,250.1200391,-113.6603906,401.7299609
14-12-17 17:00,31.74,35.57,3.96,0,17,12,5,12410.84961,12911.65,24,-82.9596875,332.6698047,-128.6703516,525.2596094
14-12-17 18:00,29.96,41.83,4.32,0,18,12,5,11947.19043,12490.62,24,-86.83046875,173.8496875,-55.98992187,387.8999609
14-12-17 19:00,28.84,46,4.04,0,19,12,5,11333.84961,11954.84,24,-232.3003516,64.46976562,-26.52003906,293.8201953
14-12-17 20:00,28.43,47.11,2.93,0,20,12,5,10984.2002,11352.87,24,35.33042969,-24.96035156,-151.9798828,338.9303125
14-12-17 21:00,28.4,46.6,1.82,0,21,12,5,10134.91016,10484.63,24,124.9498047,86.41015625,-130.9596875,194.5000781
14-12-17 22:00,28.28,46.5,1.75,0,22,12,5,9389.900391,9526.36,24,35.39035156,160.6103516,-46.71019531,203.2201172
14-12-17 23:00,27.17,51.18,2.15,0,23,12,5,8828.849609,8778.88,24,62.70972656,191.4799805,-17.17023438,240.1499805
15-12-17 0:00,26.45,55.06,2.89,0,0,12,6,8214.44043,8087.79,24,105.8000195,191.7801172,-39.93003906,243.5900586
15-12-17 1:00,25.34,61,3.98,0,1,12,6,7664.089844,7445,24,125.4900391,184.7800781,87.62994141,228.0699414
15-12-17 2:00,23.86,68.8,5.05,0,2,12,6,7196.649902,6889.97,24,161.8197656,122.4299805,155.8700391,179.3899023
15-12-17 3:00,22.35,76.46,5.9,0,3,12,6,6926.169922,6657.27,24,124.8797852,73.84015625,135.7901563,131.9800586
15-12-17 4:00,21.28,81.5,6.35,0,4,12,6,6983.379883,6627.48,24,130.3502148,51.43976563,137.8801172,161.1499805
15-12-17 5:00,21.19,83.56,6.61,0,5,12,6,7290.990234,7019.72,24,73.77984375,8.249824219,29.39001953,126.3097852
15-12-17 6:00,21.61,81.3,6.11,0,6,12,6,8097.779785,7942.25,24,49.85982422,46.72001953,129.9098438,134.4499609
15-12-17 7:00,22.27,77.8,5.46,0,7,12,6,8842.870117,8719.3,24,-22.13003906,85.63023437,206.2901758,123.0803906
15-12-17 8:00,22.93,74.8,5.02,0,8,12,6,9161.759766,9055.89,24,3.99953125,77.00984375,151.0996875,112.8301172
15-12-17 9:00,23.67,71.98,4.73,0,9,12,6,9403.339844,9190.79,24,-16.59035156,60.96042969,90.5396875,97.71039062
15-12-17 10:00,24.65,68.5,4.42,0,10,12,6,9360.349609,9289.88,24,63.52996094,25.21007812,179.9596484,141.3501563
15-12-17 11:00,25.29,64.67,4.68,0,11,12,6,9382.679688,9152.47,24,-139.8998828,-99.74027344,270.5497266,121.5600781
15-12-17 12:00,27.13,57.98,4.07,0,12,12,6,9433.610352,9164.32,24,-358.7698828,-249.2798047,363.4498828,-31.80003906
15-12-17 13:00,28.52,53.4,3.56,0,13,12,6,9442.80957,9291.81,24,-461.1702734,-286.0196484,323.9197656,55.26976563
15-12-17 14:00,28.95,52.75,3.31,0,14,12,6,9566.830078,9426.19,24,-471.3301953,-253.2398438,31.09984375,-12.85
15-12-17 15:00,28.54,55.48,3.19,0,15,12,6,9842.259766,9514.69,24,-320.1295703,-182.6697266,116.7000781,27.48960937
15-12-17 16:00,27.59,60.5,2.94,0,16,12,6,9862.570313,9641.42,24,-337.5700391,-133.3302734,13.09027344,38.80992187
15-12-17 17:00,27.09,63.35,2.42,0,17,12,6,9789.879883,9463.67,24,-500.8003906,-82.9596875,-143.1904297,-71.21027344
15-12-17 18:00,25.63,69.81,2.03,0,18,12,6,9515.700195,9101.24,24,-543.4295703,-86.83046875,-192.1002344,9.9903125
15-12-17 19:00,24.42,75.4,1.97,0,19,12,6,9162.879883,8726.03,24,-620.9903906,-232.3003516,54.76017578,-18.91046875
15-12-17 20:00,23.79,78.78,2.43,0,20,12,6,9097.5,8663.23,24,-368.6698047,35.33042969,103.7202148,16.42976563
15-12-17 21:00,23.56,80.46,3.05,0,21,12,6,8757.980469,8266.19,24,-349.7198437,124.9498047,247.7100586,68.26011719
15-12-17 22:00,23.4,81.4,3.37,0,22,12,6,8515.009766,8044.16,24,-136.4596094,35.39035156,187.3500977,54.16011719
15-12-17 23:00,22.15,86.23,3.62,0,23,12,6,8224.860352,7753.78,24,49.96960938,62.70972656,90.49001953,-142.2800586
16-12-17 0:00,22.15,84.99,2.99,0,0,12,7,7752.040039,7388.49,24,126.6504297,105.8000195,82.85019531,-189.7198633
16-12-17 1:00,21.9,84.9,2.17,0,1,12,7,7243.609863,6962.55,24,219.0898438,125.4900391,79.93998047,-105.5399609
16-12-17 2:00,21.32,86.3,1.43,0,2,12,7,6763.5,6464.27,24,306.6799023,161.8197656,177.1899023,-163.6901367
16-12-17 3:00,20.71,87.94,0.88,0,3,12,7,6530.939941,6222.78,24,268.8999219,124.8797852,169.5200977,-194.1598438
16-12-17 4:00,20.4,88.17,0.6,0,4,12,7,6468.040039,6205.33,24,355.8998828,130.3502148,137.1397852,-246.7799414
16-12-17 5:00,21.62,80.1,0.81,0,5,12,7,6634.5,6312.88,24,271.2702344,73.77984375,63.98023437,-109.9401367
16-12-17 6:00,23.21,71.21,1.38,0,6,12,7,7038.350098,6670.46,24,155.5297852,49.85982422,79.14009766,-32.77005859
16-12-17 7:00,25.46,60.23,2.08,0,7,12,7,7624.169922,7176.14,24,123.5701172,-22.13003906,214.0898438,139.5898438
16-12-17 8:00,28.24,48.52,2.75,0,8,12,7,8142.799805,7739.58,24,105.8697656,3.99953125,238.4999609,156.43
16-12-17 9:00,31.13,37.78,3.29,0,9,12,7,8569.839844,8131.92,24,212.5498437,-16.59035156,262.5399219,88.67007813
16-12-17 10:00,33.64,29.8,3.59,0,10,12,7,8857.129883,8317.62,24,70.46960938,63.52996094,170.4400586,-76.91042969
16-12-17 11:00,34.16,26.88,3.22,0,11,12,7,9212.530273,8759.07,24,230.2096875,-139.8998828,138.5400586,-155.19
16-12-17 12:00,34.69,27.17,3.66,0,12,12,7,9513.389648,9213,24,269.2903516,-358.7698828,32.51003906,-311.4499023
16-12-17 13:00,34.73,28.8,4.06,0,13,12,7,9859.719727,9549.2,24,150.9995703,-461.1702734,80.82986328,-106.9700781
16-12-17 14:00,34.53,30.24,4.35,0,14,12,7,10106.61035,9841.88,24,140.6400781,-471.3301953,103.7397852,-69.61976563
16-12-17 15:00,33.93,32.24,4.51,0,15,12,7,10423.45996,10144.47,24,327.5697656,-320.1295703,137.4001563,-443.7100195
16-12-17 16:00,32.7,36.08,4.54,0,16,12,7,10588.63965,10393.37,24,221.1503125,-337.5700391,192.3501172,-509.0200977
16-12-17 17:00,29.8,46.96,4.86,0,17,12,7,10490.9502,10485.91,24,326.2098828,-500.8003906,261.4800977,-651.6401172
16-12-17 18:00,27.49,55.05,4.49,0,18,12,7,10120.54004,10256.92,24,414.4601953,-543.4295703,282.6298438,-493.2001367
16-12-17 19:00,25.64,62.2,3.87,0,19,12,7,9538.089844,9966.19,24,436.8498828,-620.9903906,119.9602148,-438.4001758
16-12-17 20:00,24.69,67.07,3.06,0,20,12,7,9265,9666.99,24,434.27,-368.6698047,-23.97986328,-640.4600195
16-12-17 21:00,24.32,70.56,2.38,0,21,12,7,8805.830078,9024.54,24,491.7904687,-349.7198437,102.8901172,-602.4499023
16-12-17 22:00,24.03,74.1,2.23,0,22,12,7,8362.959961,8465.1,24,470.8497656,-136.4596094,68.04019531,-333.6302344
16-12-17 23:00,23.13,79.99,1.81,0,23,12,7,7871.22998,8053.92,24,471.0803516,49.96960938,131.2601172,-267.0001172
17-12-17 0:00,22.63,84.39,2.58,0,0,12,1,7505.649902,7455.3,24,363.5500391,126.6504297,142.65,-155.2698242
17-12-17 1:00,22.22,87.1,3.49,0,1,12,1,7040.620117,6955.94,24,281.0598633,219.0898438,243.9602344,-99.85990234
17-12-17 2:00,21.98,87.19,4.22,0,2,12,1,6604.339844,6471.15,24,299.23,306.6799023,260.9397656,-123.9897852
17-12-17 3:00,21.94,85.57,4.68,0,3,12,1,6394.359863,6278.2,24,308.1599414,268.8999219,183.0101563,-105.3400391
17-12-17 4:00,22.06,83.6,4.88,0,4,12,1,6274.669922,6237.98,24,262.7100391,355.8998828,149.1997852,-90.78988281
17-12-17 5:00,21.91,84.34,4.39,0,5,12,1,6329.839844,6244.71,24,321.62,271.2702344,121.4002344,-198.1400586
17-12-17 6:00,22.31,82.66,4.2,0,6,12,1,6599.390137,6376.99,24,367.8900977,155.5297852,132.6497656,-179.6300586
17-12-17 7:00,22.67,81.4,4.01,0,7,12,1,7017.330078,6734.38,24,448.0299219,123.5701172,366.4100391,66.70998047
17-12-17 8:00,22.9,80.75,3.84,0,8,12,1,7548.069824,7216.12,24,403.2198047,105.8697656,362.1299023,176.9597656
17-12-17 9:00,23.01,80.52,3.71,0,9,12,1,7904.419922,7612.14,24,437.9198438,212.5498437,347.4700586,145.6400977
17-12-17 10:00,23.01,80.4,3.64,0,10,12,1,8064.430176,7854.67,24,539.5098828,70.46960938,237.7400977,-4.829765625
17-12-17 11:00,23.21,78.46,3.6,0,11,12,1,8084.509766,7929.47,24,453.4602734,230.2096875,300.8400977,74.83992188
17-12-17 12:00,23.73,75.87,3.92,0,12,12,1,8262.349609,8087.05,24,300.3896484,269.2903516,255.3300195,127.6900586
17-12-17 13:00,24.4,72.8,4.15,0,13,12,1,8550.610352,8259.01,24,310.5197266,150.9995703,158.2001758,188.0898828
17-12-17 14:00,25.21,69.76,4.19,0,14,12,1,8813.19043,8405.74,24,264.7303516,140.6400781,122.5099023,252.0798242
17-12-17 15:00,25.86,67.9,4.08,0,15,12,1,9021.209961,8546.97,24,278.9899609,327.5697656,127.9899414,272.8398633
17-12-17 16:00,25.99,68.5,3.87,0,16,12,1,9039.990234,8638.1,24,195.2696484,221.1503125,201.2302148,211.8298438
17-12-17 17:00,25.17,74.13,4.08,0.14,17,12,1,8924.349609,8776.06,24,5.040195313,326.2098828,251.7901758,269.0398633
17-12-17 18:00,24.15,79.74,3.58,0.29,18,12,1,8857.089844,8797.08,24,-136.3799609,414.4601953,225.4400391,308.0998438
17-12-17 19:00,23.38,84,2.89,0.38,19,12,1,8618.230469,8568.02,24,-428.1001563,436.8498828,175.0998438,275.2899023
17-12-17 20:00,22.97,86.37,2.05,0.32,20,12,1,8676.69043,8555.98,24,-401.99,434.27,88.84017578,212.0001758
17-12-17 21:00,22.78,87.48,1.26,0.18,21,12,1,8324.570313,8111.22,24,-218.7099219,491.7904687,73.99003906,268.1797656
17-12-17 22:00,22.62,88.24,0.77,0,22,12,1,8015.180176,7724.55,24,-102.1400391,470.8497656,38.12998047,177.9200977
17-12-17 23:00,22.76,86.94,1.21,0.13,23,12,1,7566.359863,7322.33,24,-182.6900195,471.0803516,152.2398438,160.7597656
18-12-17 0:00,22.3,89.19,1.12,0,0,12,2,7223.22998,6972.32,24,50.34990234,363.5500391,190.6200391,83.73990234
18-12-17 1:00,21.75,91.75,1.11,0,1,12,2,6917.399902,6665.2,24,84.68011719,281.0598633,244.1700586,99.47009766
18-12-17 2:00,21.29,93.92,1.07,0,2,12,2,6527.600098,6304.84,24,133.1898438,299.23,182.8602148,154.64
18-12-17 3:00,21.02,95.09,1.02,0,3,12,2,6386.040039,6231.21,24,116.1598633,308.1599414,182.9999609,189.2899609
18-12-17 4:00,21.04,94.63,0.96,0,4,12,2,6512.609863,6373.2,24,36.68992188,262.7100391,180.6800781,147.8597656
18-12-17 5:00,21.25,91.64,0.83,0,5,12,2,6954.640137,6848.8,24,85.12984375,321.62,131.5298242,131.4299023
18-12-17 6:00,22.27,87.05,0.82,0,6,12,2,7874.680176,7864.54,24,222.4001367,367.8900977,194.5998242,47.39003906
18-12-17 7:00,24.08,78.94,0.96,0,7,12,2,8706.629883,8701.46,24,282.9500781,448.0299219,227.3801953,-7.439941406
18-12-17 8:00,26.66,67.47,1.31,0,8,12,2,9181.370117,9176.72,24,331.9498242,403.2198047,222.5003516,52.51996094
18-12-17 9:00,29.02,56.88,1.71,0,9,12,2,9630.519531,9489.33,24,292.2799219,437.9198438,167.6800781,69.80039062
18-12-17 10:00,29.98,52.43,1.95,0,10,12,2,9926.179688,9809.56,24,209.7601758,539.5098828,95.4903125,142.2501563
18-12-17 11:00,26.67,67.25,2.77,0.32,11,12,2,10188.30957,10112.22,24,155.0397656,453.4602734,83.50023438,86.18984375
18-12-17 12:00,28.31,62.62,3.42,0.35,12,12,2,10468.74023,10512.97,24,175.2996094,300.3896484,59.9196875,41.35992188
18-12-17 13:00,28.85,62.29,4.2,1.06,13,12,2,10888.5498,10928.48,24,291.6003516,310.5197266,-15.17964844,46.69042969
18-12-17 14:00,27.64,68.27,5.14,2.61,14,12,2,11299.91992,11271.29,24,407.4504297,264.7303516,-46.83984375,4.379609375
18-12-17 15:00,25.54,77.23,5.87,4.19,15,12,2,11334.88965,11648.27,24,474.2399609,278.9899609,4.409765625,-19.80007812
18-12-17 16:00,23.76,84.52,5.93,4.73,16,12,2,10917.91016,11934.98,24,401.8902344,195.2696484,-26.39957031,-110.9498047
18-12-17 17:00,28.04,60.76,5.07,0,17,12,2,11151.37988,11912.58,24,148.2896094,5.040195313,33.23019531,-144.4896484
18-12-17 18:00,26.68,66.8,4.72,0,18,12,2,10863.28027,11522.49,24,60.00984375,-136.3799609,11.42015625,-80.75957031
18-12-17 19:00,25.55,72.1,4.29,0,19,12,2,10435.12988,10947.91,24,50.21046875,-428.1001563,66.2203125,-21.85994141
18-12-17 20:00,24.61,76.36,3.86,0.62,20,12,2,10112.2002,10633.98,24,120.7104297,-401.99,-6.289609375,24.56986328
18-12-17 21:00,23.89,79.56,3.45,1.36,21,12,2,9498.94043,9719.3,24,213.3503125,-218.7099219,8.609882812,24.75017578
18-12-17 22:00,23.46,81.8,3.1,1.81,22,12,2,8930.280273,9125.22,24,290.6301758,-102.1400391,-33.47988281,35.51990234
18-12-17 23:00,22.96,83.67,1.9,0,23,12,2,8405.469727,8545.96,24,244.0298633,-182.6900195,74.45994141,20.36988281
19-12-17 0:00,23.01,82.44,2.19,0,0,12,3,7927.109863,8035.89,24,250.9099805,50.34990234,113.19,21.62988281
19-12-17 1:00,23.02,81.45,2.43,0,1,12,3,7480.259766,7528.84,24,252.1999023,84.68011719,169.0600195,36.06009766
19-12-17 2:00,22.95,81.25,2.41,0,2,12,3,6910.180176,7003.27,24,222.7600977,133.1898438,58.13019531,54.38994141
19-12-17 3:00,22.8,81.96,2.17,0.23,3,12,3,6770.490234,6755.47,24,154.8300391,116.1598633,95.43988281,23.28023438
19-12-17 4:00,22.56,83.54,1.83,0.44,4,12,3,6805.890137,6741.84,24,139.4098633,36.68992188,127.4199414,74.27978516
19-12-17 5:00,21.97,85.24,1.32,0,5,12,3,7235.080078,7168.12,24,105.8401367,85.12984375,83.17998047,84.37023438
19-12-17 6:00,22.84,80.97,1.68,0,6,12,3,8197.25,8156.2,24,10.14017578,222.4001367,169.0702344,74.29992188
19-12-17 7:00,24.42,74.2,2.14,0,7,12,3,9057.179688,9055.1,24,5.169882813,282.9500781,154.3998828,21.91976562
19-12-17 8:00,26.8,64.86,2.71,0,8,12,3,9536.55957,9993.8,24,4.650117188,331.9498242,172.7898438,40.71
19-12-17 9:00,29.62,54.33,3.21,0,9,12,3,10011.41992,10419.46,24,141.1895313,292.2799219,163.0795312,40.2896875
19-12-17 10:00,32.45,44.3,3.47,0,10,12,3,10518.08984,10786.76,24,116.6196875,209.7601758,263.3297656,88.62982422
19-12-17 11:00,34.43,37.17,3.68,0,11,12,3,10997.79004,11269.91,24,76.08957031,155.0397656,280.7103906,141.4499023
19-12-17 12:00,36.34,31.73,3.68,0,12,12,3,11492.69043,11791.11,24,-44.22976562,175.2996094,228.3496094,180.6799805
19-12-17 13:00,37.44,28.64,3.8,0,13,12,3,12039.67969,12262.39,24,-39.93019531,291.6003516,184.8295312,224.7599805
19-12-17 14:00,37.5,28.09,4.25,0,14,12,3,12463.38965,12668.56,24,28.62992187,407.4504297,165.6300391,150.3198828
19-12-17 15:00,36.58,30.25,4.9,0,15,12,3,12899.58008,13115.68,24,-313.3803516,474.2399609,275.0097656,13.96986328
19-12-17 16:00,34.83,35.3,5.53,0,16,12,3,12971.09961,13478.44,24,-1017.069844,401.8902344,250.1200391,-76.33996094
19-12-17 17:00,32.73,41.98,5.68,0,17,12,3,12981.17969,13412.79,24,-761.2001172,148.2896094,332.6698047,-150.2496484
19-12-17 18:00,30.22,50.12,5.94,0,18,12,3,12396.7998,12543.99,24,-659.2097266,60.00984375,173.8496875,-115.6301953
19-12-17 19:00,28.58,55.71,5.95,0,19,12,3,11916.83984,11939.67,24,-512.7801172,50.21046875,64.46976562,27.84007813
19-12-17 20:00,28.36,56.72,5.68,0,20,12,3,11619.12012,11605.9,24,-521.7798047,120.7104297,-24.96035156,-98.15015625
19-12-17 21:00,28.97,54.64,5.16,0,21,12,3,10836.91992,10681.2,24,-220.3595703,213.3503125,86.41015625,-51.68986328
19-12-17 22:00,29.51,51.85,4.4,0,22,12,3,9983.480469,9930.07,24,-194.9397266,290.6301758,160.6103516,40.32984375
19-12-17 23:00,29.27,51.26,3.92,0,23,12,3,9265.5,9204.62,24,-140.4902734,244.0298633,191.4799805,61.52019531
20-12-17 0:00,28.51,50.96,2.8,0,0,12,4,8598.650391,8621.44,24,-108.7801367,250.9099805,191.7801172,41.02984375
20-12-17 1:00,27.54,50.83,1.88,0,1,12,4,8023.939941,8037.93,24,-48.58023438,252.1999023,184.7800781,21.99017578
20-12-17 2:00,26.69,50.28,1.37,0,2,12,4,7396.790039,7454.86,24,-93.08982422,222.7600977,122.4299805,60.48978516
20-12-17 3:00,26.2,49.06,1.18,0,3,12,4,7182.72998,7212.16,24,15.02023437,154.8300391,73.84015625,-45.07996094
20-12-17 4:00,26.3,47.01,1.15,0,4,12,4,7202.299805,7221.44,24,64.05013672,139.4098633,51.43976563,-6.35015625
20-12-17 5:00,26.11,52.69,0.82,0,5,12,4,7554.689941,7579.93,24,66.96007813,105.8401367,8.249824219,39.22015625
20-12-17 6:00,27.72,48.67,0.95,0,6,12,4,8441.759766,8371.85,24,41.05,10.14017578,46.72001953,-19.55980469
20-12-17 7:00,29.84,42.96,1.03,0,7,12,4,9674.790039,9326.35,24,2.0796875,5.169882813,85.63023437,51.12986328
20-12-17 8:00,32.14,36.6,0.93,0,8,12,4,10720.9502,10150.87,24,-457.2404297,4.650117188,77.00984375,67.49013672
20-12-17 9:00,34.1,31.21,0.9,0,9,12,4,11383.66992,10617.33,24,-408.0400781,141.1895313,60.96042969,40.88011719
20-12-17 10:00,35.17,28.57,1.25,0,10,12,4,11810.75977,10866.48,24,-268.6701563,116.6196875,25.21007812,79.37
20-12-17 11:00,39.24,19.14,3.19,0,11,12,4,11966.61035,11570.77,24,-272.1199609,76.08957031,-99.74027344,202.1101367
20-12-17 12:00,38.41,21.68,3.82,0,12,12,4,12193.41016,11930.98,24,-298.4195703,-44.22976562,-249.2798047,264.9697656
20-12-17 13:00,36.47,28.28,4.23,0,13,12,4,12164.25,12088.04,24,-222.7103125,-39.93019531,-286.0196484,281.9600781
20-12-17 14:00,33.82,38.74,4.24,0.31,14,12,4,12439.33008,12082.95,24,-205.1703516,28.62992187,-253.2398438,56.59023438
20-12-17 15:00,30.9,51.22,3.96,0.8,15,12,4,11734.92969,12023.17,24,-216.0999219,-313.3803516,-182.6697266,-3.030195312
20-12-17 16:00,28.16,63.48,3.6,1.42,16,12,4,10974.42969,12020.87,24,-507.3403906,-1017.069844,-133.3302734,-41.13988281
20-12-17 17:00,25.81,78.03,2.66,3.16,17,12,4,10327.00977,11731.48,24,-431.6103125,-761.2001172,-82.9596875,-79.18015625
20-12-17 18:00,24.68,82.83,2.44,2.82,18,12,4,9863.990234,11173.36,24,-147.1901953,-659.2097266,-86.83046875,-0.580117187
20-12-17 19:00,23.71,86.5,2.06,2.19,19,12,4,9433.169922,10630.06,24,-22.83015625,-512.7801172,-232.3003516,-8.569824219
20-12-17 20:00,23.35,88.26,1.26,1.42,20,12,4,9342.160156,10376.93,24,13.22011719,-521.7798047,35.33042969,-16.15019531
20-12-17 21:00,23.34,88.56,0.61,0.7,21,12,4,9019.969727,9758.56,24,155.7199219,-220.3595703,124.9498047,61.72
20-12-17 22:00,23.26,88.2,0.88,0.21,22,12,4,8630.879883,9267.25,24,53.41046875,-194.9397266,35.39035156,86.29994141
20-12-17 23:00,23.19,67.68,2.13,0,23,12,4,8203.040039,8590.59,24,60.88,-140.4902734,62.70972656,29.53007812
21-12-17 0:00,22.89,61.25,3.97,0,0,12,5,7770.600098,7895.9,24,-22.78960938,-108.7801367,105.8000195,28.06990234
21-12-17 1:00,22.37,58.3,5.47,0,1,12,5,7315.02002,7286.17,24,-13.99005859,-48.58023438,125.4900391,65.20023438
21-12-17 2:00,21.56,61.28,6.05,0,2,12,5,6760.640137,6740.57,24,-58.06996094,-93.08982422,161.8197656,170.7900195
21-12-17 3:00,20.74,67.39,5.92,0,3,12,5,6603.529785,6478.25,24,-29.43001953,15.02023437,124.8797852,183.2301758
21-12-17 4:00,20.27,72.5,5.49,0,4,12,5,6690.560059,6448.27,24,-19.14019531,64.05013672,130.3502148,191.7699219
21-12-17 5:00,20.12,82.01,4.92,0,5,12,5,7014.620117,6761.19,24,-25.24005859,66.96007813,73.77984375,164.8997656
21-12-17 6:00,20.71,76.14,4.84,0,6,12,5,7772.629883,7534.8,24,69.90976562,41.05,49.85982422,103.5499609
21-12-17 7:00,21.51,69.7,4.67,0,7,12,5,8410.580078,8184.11,24,348.4400391,2.0796875,-22.13003906,124.9500195
21-12-17 8:00,22.38,65.28,4.66,0,8,12,5,8778.339844,8576.6,24,570.0801953,-457.2404297,3.99953125,148.2999609
21-12-17 9:00,23.2,62.66,4.77,0,9,12,5,8853.019531,8700.34,24,766.3399219,-408.0400781,-16.59035156,71.84982422
21-12-17 10:00,23.89,60.91,4.87,0,10,12,5,8918.610352,8701.76,24,944.2797656,-268.6701563,63.52996094,92.58011719
21-12-17 11:00,22.98,65.9,4,0,11,12,5,8906.540039,8578.51,24,395.8403516,-272.1199609,-139.8998828,90.21027344
21-12-17 12:00,24.07,61.83,4.4,0,12,12,5,8779.120117,8525.28,24,262.4301563,-298.4195703,-358.7698828,8.09
21-12-17 13:00,24.75,59.16,4.75,0,13,12,5,8732.040039,8452.78,24,76.21,-222.7103125,-461.1702734,-28.14042969
21-12-17 14:00,24.69,59.25,4.87,0,14,12,5,8680.469727,8411.17,24,356.3800781,-205.1703516,-471.3301953,-94.87988281
21-12-17 15:00,24.06,61.49,4.8,0,15,12,5,8616.740234,8390.07,24,-288.2403125,-216.0999219,-320.1295703,-106.4699219
21-12-17 16:00,23.19,64.81,4.57,0,16,12,5,8777.360352,8528.19,24,-1046.440313,-507.3403906,-337.5700391,-113.6603906
21-12-17 17:00,20.81,79.8,3.51,0,17,12,5,8780.5,8658.16,24,-1404.470234,-431.6103125,-500.8003906,-128.6703516
21-12-17 18:00,20.75,79.85,3.4,0,18,12,5,8650.370117,8476.89,24,-1309.369766,-147.1901953,-543.4295703,-55.98992187
21-12-17 19:00,20.64,80.37,3.14,0,19,12,5,8505.320313,8244.93,24,-1196.890078,-22.83015625,-620.9903906,-26.52003906
21-12-17 20:00,20.49,81.6,2.7,0.1,20,12,5,8542.120117,8362.71,24,-1034.769844,13.22011719,-368.6698047,-151.9798828
21-12-17 21:00,20.29,83.17,2.22,0.11,21,12,5,8223.990234,8046.04,24,-738.5902734,155.7199219,-349.7198437,-130.9596875
21-12-17 22:00,20.07,84.6,1.89,0.1,22,12,5,7941.580078,7918.72,24,-636.3701172,53.41046875,-136.4596094,-46.71019531
21-12-17 23:00,19.62,84.92,1.49,0,23,12,5,7782.680176,7665.22,24,-387.5499609,60.88,49.96960938,-17.17023438
22-12-17 0:00,19.78,84.49,1.26,0.1,0,12,6,7426.080078,7316.63,24,-125.2999023,-22.78960938,126.6504297,-39.93003906
22-12-17 1:00,19.86,84.26,1.17,0.1,1,12,6,7038.180176,6938.62,24,28.85001953,-13.99005859,219.0898438,87.62994141
22-12-17 2:00,19.75,84.74,1.24,0,2,12,6,6535.870117,6426.6,24,20.07013672,-58.06996094,306.6799023,155.8700391
